DATA,27.04,430.19,298.98,244.03,44.65,-4.42,-38.70,-28.65,-50.25,38.02,422.82,-263.17,244.47,44.76,-4.28,8.14,-45.58,31.78,56.16,-0.5025,0.0007,0.2926,0.8136,-29.84,17.17,58.80,280.13,280.13,-1.00
DATA,-167.27,325.27,-1241.74,249.99,21.35,-13.44,-44.55,-31.65,12.15,-157.78,316.99,1274.84,250.43,21.45,-13.30,15.45,-49.10,-30.42,59.79,-0.4756,0.1319,0.0964,0.8643,-2.49,18.65,57.24,287.46,287.46,284.47
DATA,-38.06,25.79,-885.67,162.38,39.67,13.57,-38.40,6.00,37.20,-27.58,14.93,919.39,162.81,39.77,13.70,9.74,-12.22,-54.86,57.04,-0.4586,0.2285,-0.0273,0.8583,16.00,21.55,59.30,308.56,308.56,305.52
DATA,90.64,-926.48,-910.96,73.33,-2.89,27.99,-37.35,22.20,38.70,102.11,-945.55,944.64,73.77,-2.79,28.13,8.72,3.73,-56.18,56.98,-0.4632,0.2447,-0.0742,0.8486,22.08,20.28,61.25,23.13,23.13,287.81
DATA,-47.58,-550.88,-974.31,15.51,-10.56,13.88,-40.05,30.45,36.90,-37.17,-566.71,1007.88,15.94,-10.46,14.02,11.46,11.88,-54.37,56.82,-0.4698,0.2355,-0.0890,0.8461,23.07,18.35,61.86,46.04,46.04,300.87
DATA,-78.88,-513.82,-1077.72,-27.29,0.90,13.34,-42.30,27.75,36.45,-68.71,-529.33,1111.11,-26.86,1.00,13.48,13.74,9.22,-54.00,56.48,-0.4864,0.2163,-0.0636,0.8442,19.48,17.66,62.95,33.87,33.87,305.90
DATA,-34.56,-434.44,-921.97,-150.66,-10.15,-19.63,-40.95,12.15,39.00,-24.05,-449.27,955.64,-150.22,-10.04,-19.49,12.40,-6.18,-56.65,58.32,-0.4943,0.1511,0.0326,0.8554,5.62,16.91,60.88,333.52,333.52,290.81
DATA,-92.15,417.42,-304.74,-186.87,-36.32,-50.76,-48.30,-23.40,20.40,-82.08,409.93,339.48,-186.43,-36.22,-50.62,19.46,-41.04,-38.63,59.63,-0.4759,0.0357,0.1620,0.8637,-14.59,12.47,56.10,295.38,295.38,18.56
DATA,-588.69,1478.61,-1332.13,-26.90,89.48,52.12,-48.75,-31.95,4.20,-582.44,1480.28,1365.07,-26.47,89.58,52.26,19.57,-49.31,-22.61,57.67,-0.5064,0.1109,0.2130,0.8282,-15.21,23.54,59.70,291.64,291.64,-1.00
DATA,-280.45,183.54,-842.60,10.06,3.65,2.95,-56.10,-14.10,19.05,-271.83,174.04,876.40,10.49,3.76,3.09,27.42,-31.85,-37.37,56.24,-0.7264,0.0932,0.1746,0.6581,-5.85,22.11,94.50,310.73,310.73,299.86
